5periodo;4periodo;3periodo;2periodo;1periodo;10periodo
114,06582410452828;134,68818219346292;0,32792564165395194;0,467836402421301;1,0711505152917074;196,18374704033366
176,15301100969089;182,44123908525694;90,71187699625689;80,80015166433854;43,78693228968991;214,80800193434786
196,45631368776043;203,93248369046623;140,9317756848121;128,7551347917744;104,74159194621662;222,28327378346108
206,10436435049954;211,7079291693485;159,75085080962404;157,5204309352885;138,7694445452632;226,92626039125545
212,25569208135929;216,152811476999;176,77071129112554;175,72221957078074;159,98967716280885;229,50232164742656
216,35682666096724;218,83141944353602;185,61328942741554;183,63600199409697;174,4361060661528;230,9992830316618
219,37429575072818;221,33120083246385;194,55808307196568;192,88132487830794;177,07178121235233;232,3858520291749
221,88788930058925;224,4815682990501;198,19003038111043;199,73218414522088;185,12784165030845;233,22557229431695
223,5962561789263;225,33428270189194;203,12322057834973;202,21717833296947;191,61954131931827;221,8989015794383
225,30286586371278;226,4827103009273;205,4146167412534;206,85052161146356;196,8403085225091;200,10452776807568
226,69987117352036;227,31011620851237;209,28624947152466;207,91774023962648;201,54996222499267;181,9057368689172
227,5973560406597;229,04032604604578;210,79890811576317;211,06959726081368;205,0563871164266;166,7455177855493
228,504478688395;229,24804654065267;213,45916930909274;214,18249426768514;208,11308494252515;153,91499227065478
229,27760610088555;229,35630224671732;214,367114699166;214,7232949454569;206,1598898740919;142,91877726504822
229,8563120204817;229,74875738774418;216,42716848724493;217,03355000577545;208,7026786012507;133,3876195233394
230,48034451378084;229,8186818968101;217,2726484335514;219,03659711378884;210,8549268746633;125,04543574376014
231,07360444618763;230,7597597629451;218,95264862146925;218,9877927495736;213,22594141948952;117,6907806046415
221,56651912294913;230,76020588529929;219,33274976656472;220,72159302316865;215,11658835285158;111,15392775857983
210,25131225161127;230,29968607625233;220,64787616191649;222,40574216372266;216,41946168783485;105,30543960422256
200,04383618662146;230,4984490679578;221,17600868384932;222,25940877945544;214,62073183750616;NaN
190,23439919553172;230,58660488288146;222,20764056819118;223,54019150379665;216,47707625370776;NaN
181,8373235902717;227,05111727436815;222,27143678295053;224,55872516360213;218,06628033163898;NaN
173,6922815598931;217,0709259522068;223,35133162857997;224,33516179734755;219,43711816069109;NaN
166,66945903494442;208,16505694314537;223,46845110343872;225,38071674259982;220,62831935572092;NaN
159,80667606981754;199,95869333872392;224,19742712381756;225,13822443616934;222,00822138504753;NaN
153,84341989297724;191,8138941871688;224,41450945489052;226,03899417473562;220,56902005512208;NaN
147,97988134793172;184,82894925326482;225,1772344679283;226,9415407709762;221,7016405735164;NaN
142,85163032101516;178,33168624405621;225,3664336270066;226,53929906862794;222,61692102683526;NaN
NaN;172,26984771316603;225,45269595881697;227,47164025517918;223,67758528712804;NaN
NaN;166,60889014914022;222,2603046558762;228,13016874754004;224,4406174005733;NaN
NaN;161,30632448537577;214,93956942765587;227,81191647573772;225,26141559190341;NaN
NaN;155,96677786133276;208,14571060490005;228,54921804011894;225,85765357002617;NaN
NaN;NaN;201,77145144613783;228,9828405496136;224,45992179525956;NaN
NaN;NaN;196,35672710116182;228,69728235971516;225,1018701499495;NaN
NaN;NaN;190,67382673464013;229,32906149294237;226,00306856690273;NaN
NaN;NaN;185,31093604465207;229,71742332360085;226,3103007057996;NaN
NaN;NaN;180,2403954400673;229,37069032748565;226,91991781452958;NaN
NaN;NaN;175,4406246388752;230,04315367463514;227,3947005775533;NaN
NaN;NaN;170,89059647356265;230,59368641294995;227,72332407161448;NaN
NaN;NaN;166,5688066169483;230,15471861777942;226,39116693504974;NaN
NaN;NaN;NaN;230,69262192919476;226,86904020266633;NaN
NaN;NaN;NaN;231,06737249275704;227,33873059951827;NaN
NaN;NaN;NaN;230,79812839308556;227,85566217613135;NaN
NaN;NaN;NaN;227,2726506030327;228,41149622773426;NaN
NaN;NaN;NaN;221,89558280734335;228,83188617326013;NaN
NaN;NaN;NaN;217,48508913877856;227,7352789412424;NaN
NaN;NaN;NaN;212,5611182788143;228,07800945393652;NaN
NaN;NaN;NaN;208,51089338337883;228,44934899252672;NaN
NaN;NaN;NaN;203,98084291104837;228,90833130229095;NaN
NaN;NaN;NaN;200,24797963511094;229,4644614557897;NaN
NaN;NaN;NaN;196,0661241657087;229,88754529183154;NaN
NaN;NaN;NaN;192,05669734298556;230,21457089129396;NaN
NaN;NaN;NaN;188,74631159071677;229,2703993632807;NaN
NaN;NaN;NaN;185,02753648499882;229,63878902543874;NaN
NaN;NaN;NaN;NaN;230,0628397943514;NaN
NaN;NaN;NaN;NaN;230,46983139299752;NaN
NaN;NaN;NaN;NaN;230,8520463638299;NaN
NaN;NaN;NaN;NaN;231,1384579322347;NaN
NaN;NaN;NaN;NaN;230,31772950105577;NaN
NaN;NaN;NaN;NaN;230,5732339941649;NaN
NaN;NaN;NaN;NaN;230,90265890645597;NaN
NaN;NaN;NaN;NaN;231,22411974004493;NaN
NaN;NaN;NaN;NaN;231,52861133075317;NaN
NaN;NaN;NaN;NaN;231,79991098463725;NaN
NaN;NaN;NaN;NaN;230,9202575681289;NaN
NaN;NaN;NaN;NaN;231,08192110152697;NaN
NaN;NaN;NaN;NaN;231,32606963711763;NaN
NaN;NaN;NaN;NaN;231,5301041028203;NaN
NaN;NaN;NaN;NaN;231,78991510865143;NaN
NaN;NaN;NaN;NaN;231,9873054736176;NaN
NaN;NaN;NaN;NaN;231,21175353416547;NaN
NaN;NaN;NaN;NaN;231,3941144505655;NaN
NaN;NaN;NaN;NaN;231,5199409018402;NaN
NaN;NaN;NaN;NaN;231,81828031605846;NaN
NaN;NaN;NaN;NaN;232,02831622154517;NaN
NaN;NaN;NaN;NaN;232,2878602658524;NaN
NaN;NaN;NaN;NaN;231,58787436571814;NaN
NaN;NaN;NaN;NaN;231,7211933789333;NaN
NaN;NaN;NaN;NaN;231,91846420558184;NaN
NaN;NaN;NaN;NaN;232,1200181161083;NaN
NaN;NaN;NaN;NaN;232,27187021219785;NaN
NaN;NaN;NaN;NaN;232,39078560412494;NaN
NaN;NaN;NaN;NaN;231,7221589755282;NaN
NaN;NaN;NaN;NaN;231,89537484601306;NaN
NaN;NaN;NaN;NaN;232,06889442521134;NaN
NaN;NaN;NaN;NaN;232,0904239867846;NaN
NaN;NaN;NaN;NaN;229,85939120446395;NaN
NaN;NaN;NaN;NaN;227,45871119688988;NaN
NaN;NaN;NaN;NaN;224,3450174707453;NaN
NaN;NaN;NaN;NaN;222,05680457879822;NaN
NaN;NaN;NaN;NaN;219,8139089011149;NaN
NaN;NaN;NaN;NaN;217,61643529899007;NaN
NaN;NaN;NaN;NaN;214,76474216051767;NaN
NaN;NaN;NaN;NaN;212,6678118512645;NaN
NaN;NaN;NaN;NaN;210,60959469790726;NaN
NaN;NaN;NaN;NaN;208,59012227709766;NaN
NaN;NaN;NaN;NaN;205,96617535689896;NaN
